식단,칼로리,선호도,카테고리
씨푸드아일랜드 크림치즈 L,394.0,0
씨푸드아일랜드 에그타르트 L,390.0,0
씨푸드아일랜드 치즈캡 L,374.0,0
제주흑도새기 노엣지 R,454.0,0
제주흑도새기 해쉬브라운R,273.0,0
제주흑도새기 골드R,262.0,0
제주흑도새기 크림치즈R,271.0,0
제주흑도새기 에그타르트R,268.0,0
제주흑도새기 치즈캡 R,259.0,0
제주흑도새기 노엣지 L,296.0,0
제주흑도새기 해쉬브라운 L,352.0,0
제주흑도새기 골드L,339.0,0
제주흑도새기 크림치즈 L,350.0,0
제주흑도새기 에그타르트 L,346.0,0
제주흑도새기 치즈캡 L,329.0,0
치즈블라썸 스테이크 노엣지 R,510.0,0
치즈블라썸 스테이크 해쉬브라운R,301.0,0
치즈블라썸 스테이크 골드R,289.0,0
치즈블라썸 스테이크 크림치즈R,299.0,0
치즈블라썸 스테이크 에그타르트R,296.0,0
치즈블라썸 스테이크 치즈캡 R,262.0,0
치즈블라썸 스테이크 노엣지 L,321.0,0
치즈블라썸 스테이크 해쉬브라운 L,377.0,0
치즈블라썸 스테이크 골드L,364.0,0
치즈블라썸 스테이크 크림치즈 L,375.0,0
치즈블라썸 스테이크 에그타르트 L,371.0,0
치즈블라썸 스테이크 치즈캡 L,354.0,0
새우천왕 노엣지(오리진)R,435.0,0
새우천왕 치즈캡R,499.0,0
새우천왕 해쉬브라운R,233.0,0
새우천왕 에그타르트R,231.0,0
새우천왕 골드R,231.0,0
새우천왕 크림치즈R,234.0,0
새우천왕 노엣지(오리진)L,278.0,0
새우천왕 치즈캡L,311.0,0
새우천왕 해쉬브라운L,334.0,0
새우천왕 에그타르트L,327.0,0
새우천왕 골드L,320.0,0
새우천왕 크림치즈L,332.0,0
치우천왕 오리진R,450.0,0
치우천왕 치즈캡R,454.0,0
치우천왕 해쉬브라운R,481.0,0
치우천왕 에그타르트R,472.0,0
치우천왕 골드R,459.0,0
치우천왕 크림치즈R,477.0,0
치우천왕 노엣지L,265.0,0
치우천왕 치즈캡L,298.0,0
치우천왕 해쉬브라운L,321.0,0
치우천왕 에그타르트L,314.0,0
치우천왕 골드L,307.0,0
치우천왕 크림치즈L,319.0,0
트레비앙 해쉬브라운R,523.0,0
트레비앙 에그타르트R,514.0,0
트레비앙 오리진R,431.0,0
트레비앙 골드R,500.0,0
트레비앙 크림치즈R,519.0,0
트레비앙 치즈캡R,495.0,0
트레비앙 해쉬브라운L,348.0,0
트레비앙 에그타르트L,342.0,0
트레비앙 오리진L,292.0,0
트레비앙 골드L,335.0,0
트레비앙 크림치즈L,346.0,0
트레비앙 치즈캡L,325.0,0
러블리피스 해쉬브라운R,510.0,0
러블리피스 에그타르트R,501.0,0
러블리피스 오리진R,419.0,0
러블리피스 골드R,488.0,0
러블리피스 크림치즈R,253.0,0
러블리피스 치즈캡R,483.0,0
러블리피스 해쉬브라운L,308.0,0
러블리피스 에그타르트L,302.0,0
러블리피스 오리진L,253.0,0
러블리피스 골드L,295.0,0
러블리피스 크림치즈L,306.0,0
러블리피스 치즈캡L,286.0,0
스윗피스 해쉬브라운R,549.0,0
스윗피스 에그타르트R,540.0,0
스윗피스 오리진R,458.0,0
스윗피스 골드R,527.0,0
스윗피스 크림치즈R,545.0,0
스윗피스 치즈캡R,522.0,0
스윗피스 해쉬브라운L,376.0,0
스윗피스 에그타르트L,370.0,0
스윗피스 오리진L,320.0,0
스윗피스 골드L,363.0,0
스윗피스 크림치즈L,374.0,0
스윗피스 치즈캡L,353.0,0
로맨틱콤보 해쉬브라운R,530.0,0
로맨틱콤보 에그타르트R,521.0,0
로맨틱콤보 오리진R,438.0,0
로맨틱콤보 골드R,507.0,0
로맨틱콤보 크림치즈R,526.0,0
로맨틱콤보 치즈캡R,502.0,0
로맨틱콤보 해쉬브라운L,342.0,0
로맨틱콤보 에그타르트L,336.0,0
로맨틱콤보 오리진L,287.0,0
로맨틱콤보 골드L,329.0,0
로맨틱콤보 크림치즈L,340.0,0
로맨틱콤보 치즈캡L,320.0,0
포테이토 해쉬브라운R,436.0,0
포테이토 에그타르트R,427.0,0
포테이토 골드R,414.0,0
포테이토 크림치즈R,432.0,0
포테이토 해쉬브라운L,310.0,0
포테이토 에그타르트L,304.0,0
포테이토 골드L,297.0,0
포테이토 크림치즈L,308.0,0
쉬림프 해쉬브라운R,452.0,0
쉬림프 에그타르트R,442.0,0
쉬림프 오리진R,360.0,0
쉬림프 골드R,429.0,0
쉬림프 크림치즈R,448.0,0
쉬림프 치즈캡R,424.0,0
쉬림프 해쉬브라운L,287.0,0
쉬림프 에그타르트L,281.0,0
쉬림프 오리진L,231.0,0
쉬림프 골드L,273.0,0
쉬림프 크림치즈L,285.0,0
쉬림프 치즈캡L,264.0,0
하프앤하프 해쉬브라운R,444.0,0
하프앤하프 에그타르트R,435.0,0
하프앤하프 골드R,421.0,0
하프앤하프 크림치즈R,440.0,0
하프앤하프 해쉬브라운L,299.0,0
하프앤하프 에그타르트L,292.0,0
하프앤하프 골드L,285.0,0
하프앤하프 크림치즈L,297.0,0
풀드포크 오리진R,403.0,0
풀드포크 오리진L,274.0,0
칠리치킨 오리진R,368.0,0
칠리치킨 오리진L,250.0,0
올댓미트 오리진R,365.0,0
올댓미트 오리진L,413.0,0
트러플머쉬룸 오리진R,383.0,0
트러플머쉬룸 오리진L,515.0,0
부라타치즈 오리진R,372.0,0
부라타치즈 오리진L,486.0,0
찰떡단고감 노엣지R,252.0,0
찰떡단고감 노엣지L,270.0,0
핫앤핫 노엣지R,451.0,0
핫앤핫 노엣지L,319.0,0
불고기 오리진R,337.0,0
불고기 치즈캡R,401.0,0
불고기 오리진L,382.0,0
불고기 치즈캡L,488.0,0
슈퍼콤보 오리진R,430.0,0
슈퍼콤보 패스츄리,492.0,0
슈퍼콤보 치즈캡R,494.0,0
슈퍼콤보 오리진L,281.0,0
슈퍼콤보 치즈캡L,314.0,0
포테이토피자 오리진R,353.0,0
포테이토피자 패스츄리,415.0,0
포테이토피자 치즈캡R,417.0,0
포테이토피자 오리진L,479.0,0
포테이토피자 치즈캡L,273.0,0
치즈스페셜 오리진R,336.0,0
치즈스페셜 패스츄리,398.0,0
치즈스페셜 치즈캡R,400.0,0
치즈스페셜 오리진L,411.0,0
치즈스페셜 치즈캡L,477.0,0
시카고딥 노엣지R,572.0,0
